structure_max_elevation,footprint_max_elevation,structure_min_elevation,property_id,footprint_extrusion,footprint_min_elevation,structure_extrusion,roof_type
28.5,28.5,21.5,108432,6.5,22.0,7.0,Gable
28.5,28.5,21.5,108432,6.0,22.5,7.0,Gable
24.0,24.0,18.0,108937,6.5,18.0,6.0,Gable
26.5,26.5,20.5,108999,6.0,20.5,6.0,Gable
29.5,29.5,23.0,105341,6.5,23.0,6.5,Gable
25.5,25.5,19.0,108936,6.5,19.0,6.5,Gable
41.0,41.0,29.5,533748,11.0,30.0,11.5,Gable
41.5,41.5,31.5,101917,10.0,31.5,10.0,Gable
36.5,36.5,27.0,103017,9.5,27.0,9.5,Gable
36.5,36.5,27.0,103018,9.5,27.0,9.5,Gable
36.0,36.0,27.5,103025,8.5,27.5,8.5,Gable
36.0,36.0,27.5,103026,8.5,27.5,8.5,Gable
38.5,38.5,27.5,103027,11.0,27.5,11.0,Gable
34.5,34.5,27.5,103029,7.0,27.5,7.0,Gable
39.0,39.0,29.5,109051,8.5,30.5,9.5,Gable
39.5,39.5,30.5,110128,9.0,30.5,9.0,Gable
39.5,39.5,30.0,110129,9.0,30.5,9.5,Gable
38.0,38.0,28.0,102964,10.0,28.0,10.0,Gable
34.5,34.5,27.5,101569,6.0,28.5,7.0,Gable
39.5,39.5,27.5,101570,11.0,28.5,12.0,Gable
39.0,39.0,27.5,101573,10.5,29.0,11.5,Gable
39.0,35.5,28.0,101574,8.0,28.0,7.5,Gable
39.0,35.5,27.5,101573,8.0,28.0,8.0,Gable
36.5,36.5,27.5,101564,8.5,28.0,9.0,Gable
37.5,37.5,28.0,107486,9.5,28.0,9.5,Gable
41.5,41.5,33.5,109696,7.5,34.0,8.0,Gable
39.0,39.0,29.5,573407,9.5,29.5,9.5,Gable
37.0,37.0,28.5,101519,7.5,29.5,8.5,Gable
39.0,39.0,29.5,101523,9.5,29.5,9.5,Gable
35.0,35.0,28.5,612808,6.5,28.5,6.5,Gable
56.5,42.5,34.5,105013,7.5,34.5,8.0,Gable
48.0,48.0,30.0,105913,2.0,46.0,18.0,Flat
79.0,76.5,29.5,102165,1.0,75.5,47.0,Flat
53.5,37.5,30.0,102166,2.0,35.5,7.5,Flat
53.5,53.5,30.0,102166,5.5,48.0,23.5,Flat
140.0,136.0,33.0,105910,79.0,57.0,103.0,Flat
140.0,140.0,33.0,105910,4.0,136.0,107.0,Flat
42.0,42.0,32.0,105911,4.0,38.0,10.0,Flat
15.5,12.0,5.0,624231,7.0,5.0,7.0,Flat
53.0,49.5,31.0,108274,1.5,48.0,18.5,Flat
53.0,53.0,31.0,108274,3.5,49.5,22.0,Flat
81.0,81.0,31.0,102169,6.0,75.0,50.0,Flat
81.0,78.0,31.0,102169,3.0,75.0,47.0,Flat
55.5,51.5,30.5,102173,3.5,48.0,21.0,Flat
67.5,59.0,31.0,102174,18.5,40.5,28.0,Flat
15.5,12.0,5.0,624230,7.0,5.0,7.0,Flat
98.0,94.5,33.0,108980,4.0,90.5,61.5,Flat
115.5,113.0,32.5,108982,2.5,110.5,80.5,Flat
73.0,73.0,28.5,103625,2.5,70.5,44.5,Flat
43.5,40.5,29.5,103626,4.5,36.0,11.0,Flat
62.0,55.0,32.0,105969,8.5,46.0,23.0,Flat
56.0,54.5,32.0,110183,0.5,54.0,22.5,Flat
46.5,46.5,32.5,110184,3.5,43.0,14.0,Flat
48.0,48.0,32.0,105970,3.0,45.0,16.0,Flat
107.5,107.5,26.0,103621,4.0,103.0,81.5,Flat
53.0,49.0,27.5,105831,10.5,38.5,21.5,Flat
53.0,51.0,27.5,105831,1.5,49.0,23.5,Flat
68.0,57.5,30.0,105659,1.5,56.0,27.5,Flat
68.0,63.0,30.0,105659,3.0,60.5,33.0,Flat
68.0,66.0,30.0,105659,2.5,63.0,36.0,Flat
54.0,54.0,33.5,108984,2.0,52.0,20.5,Flat
90.0,83.0,33.0,108989,43.5,39.5,50.0,Flat
90.0,90.0,33.0,108989,7.0,83.0,57.0,Flat
73.5,71.5,30.5,108990,3.5,68.0,41.0,Flat
54.5,54.5,33.0,108988,3.5,51.5,21.5,Flat
59.0,59.0,30.5,105902,2.0,57.0,28.5,Flat
123.0,107.5,26.5,103620,70.5,37.0,81.0,Flat
123.0,118.5,26.5,103620,11.0,107.5,92.0,Flat
123.0,43.5,26.5,103620,2.5,41.5,17.0,Flat
123.0,41.0,26.5,103620,4.5,36.0,14.5,Flat
123.0,41.0,26.5,103620,4.5,36.0,14.5,Flat
44.0,44.0,28.0,107773,1.5,42.5,16.0,Flat
42.5,41.5,28.0,107770,6.0,35.5,13.5,Flat
42.5,42.5,41.5,107772,1.0,41.5,1.0,Flat
216.0,50.5,22.5,103618,11.0,39.5,28.0,Flat
216.0,173.5,22.5,103618,123.0,50.5,151.0,Flat
216.0,201.0,22.5,103618,12.0,189.0,178.5,Flat
51.0,51.0,30.0,603923,4.5,46.5,21.0,Flat
89.0,78.0,34.5,110649,44.0,34.5,43.5,Flat
194.5,72.5,29.5,580090,3.0,69.5,43.0,Flat
194.5,178.5,29.5,580090,14.5,164.0,149.0,Flat
102.5,95.0,32.0,110943,3.0,91.5,63.0,Flat
102.5,102.5,32.0,110943,5.0,97.5,70.5,Flat
89.0,83.0,34.5,110649,5.0,78.0,48.5,Flat
123.0,118.0,25.0,105438,5.5,112.5,93.0,Flat
86.5,86.5,2.0,103989,4.5,82.0,84.5,Flat
26.0,25.5,2.0,103985,2.5,23.0,23.5,Flat
40.5,13.0,4.0,108971,3.0,10.0,9.0,Flat
94.0,88.5,2.5,103987,2.5,85.5,86.0,Flat
41.5,41.5,2.5,103988,5.0,36.5,39.0,Flat
16.5,16.5,3.0,103958,1.5,15.0,13.5,Flat
27.5,22.5,2.0,103957,3.5,19.0,20.5,Flat
27.5,26.5,2.0,103957,4.0,22.5,24.5,Flat
27.5,26.0,2.0,103957,11.0,15.0,24.0,Flat
27.5,19.5,2.0,103957,4.5,15.0,17.5,Flat
39.5,28.0,8.0,606461,2.5,25.5,20.0,Flat
39.0,39.0,24.0,105734,4.0,35.0,15.0,Flat
38.0,27.0,17.5,561698,5.5,21.5,9.5,Flat
40.5,35.5,4.0,108971,22.5,13.0,31.5,Flat
40.5,38.0,4.0,108971,2.5,35.5,34.0,Flat
40.5,40.5,4.0,108971,2.5,38.0,36.5,Flat
39.5,34.5,8.0,606461,2.0,32.0,26.5,Flat
39.5,39.5,8.0,606461,3.0,36.5,31.5,Flat
36.0,27.5,4.0,108970,6.0,21.0,23.5,Flat
87.5,81.5,3.5,102106,5.0,76.5,78.0,Flat
127.5,125.0,4.0,579252,2.5,122.0,121.0,Flat
31.5,23.5,9.0,102113,3.0,20.5,14.5,Flat
31.5,25.5,9.0,102113,2.0,23.5,16.5,Flat
31.5,29.0,9.0,102113,5.5,23.5,20.0,Flat
29.0,21.5,8.5,102110,3.0,19.0,13.0,Flat
29.0,27.0,8.5,102110,1.5,25.5,18.5,Flat
29.0,27.0,8.5,102110,1.5,25.5,18.5,Flat
103.0,97.0,10.5,102109,3.0,94.5,86.5,Flat
103.0,103.0,10.5,102109,6.0,97.0,92.5,Flat
113.5,113.5,10.5,108968,2.5,110.5,103.0,Flat
113.5,113.0,10.5,108968,2.5,110.5,102.5,Flat
113.5,113.0,10.5,108968,2.0,110.5,102.5,Flat
113.5,113.0,10.5,108968,2.0,110.5,102.5,Flat
62.5,56.5,10.5,105945,17.0,39.0,46.0,Flat
62.5,59.5,10.5,105945,1.0,58.5,49.0,Flat
47.5,47.5,12.0,105297,5.0,42.5,35.5,Flat
43.0,40.5,12.0,105299,3.5,37.0,28.5,Flat
98.5,98.5,14.5,101159,5.5,93.0,84.0,Flat
41.0,37.0,10.5,105946,1.0,35.5,26.5,Flat
41.0,38.5,10.5,105946,1.5,37.0,28.0,Flat
41.0,40.5,10.5,105946,4.5,35.5,30.0,Flat
41.0,41.0,10.5,105946,1.0,40.0,30.5,Flat
138.0,134.0,10.0,566659,5.0,128.5,124.0,Flat
138.0,138.0,10.0,566659,4.5,134.0,128.0,Flat
108.0,108.0,11.5,558316,2.0,106.0,96.5,Flat
80.5,48.0,13.5,101170,2.5,46.0,34.5,Flat
80.5,80.5,13.5,101170,5.0,75.0,67.0,Flat
58.0,58.0,15.0,101171,3.0,54.5,43.0,Flat
19.0,15.5,11.5,106528,3.5,12.0,4.0,Flat
173.5,42.5,14.0,105717,2.0,40.5,28.5,Flat
168.0,58.0,34.5,642252,16.5,41.5,23.5,Flat
168.0,154.5,34.5,642252,96.5,58.0,120.0,Flat
26.5,26.5,11.5,110703,3.0,23.5,15.0,Flat
168.0,168.0,34.5,642252,2.5,165.5,133.5,Flat
180.5,37.0,13.5,105718,2.5,34.5,23.5,Flat
115.0,115.0,34.5,642253,1.5,113.0,80.5,Flat
173.5,170.0,14.0,105717,2.5,167.5,156.0,Flat
173.5,173.5,14.0,105717,3.5,170.0,159.5,Flat
41.0,40.0,12.0,110706,2.0,38.0,28.0,Flat
41.0,41.0,12.0,110706,3.0,38.0,29.0,Flat
52.5,52.5,13.0,105857,3.0,49.5,39.5,Flat
65.5,65.5,15.5,105313,2.0,63.5,50.0,Flat
129.0,39.0,15.5,108960,3.5,35.5,23.5,Flat
29.5,29.5,16.5,105720,1.5,28.0,13.0,Flat
129.0,55.0,15.5,108960,16.0,39.0,39.5,Flat
129.0,57.5,15.5,108960,2.5,55.0,42.0,Flat
102.5,102.5,15.0,108961,5.0,97.0,87.5,Flat
163.5,147.0,14.5,105719,100.0,46.5,132.5,Flat
163.5,154.5,14.5,105719,5.0,149.5,140.0,Flat
163.5,163.5,14.5,105719,4.0,159.5,149.0,Flat
29.5,28.0,16.5,105720,3.0,25.0,11.5,Flat
163.0,153.5,15.5,106028,112.0,41.0,138.0,Flat
38.0,31.0,17.5,561697,3.5,27.5,13.5,Flat
49.5,34.5,16.0,561695,7.5,27.0,18.5,Flat
49.5,36.0,16.0,561680,1.5,34.5,20.0,Flat
49.5,49.5,16.0,561680,5.0,44.5,33.5,Flat
49.5,49.5,16.0,561680,5.0,44.5,33.5,Flat
49.5,46.5,16.0,561680,2.0,44.5,30.5,Flat
64.0,33.0,28.5,110143,4.5,28.5,4.5,Flat
116.5,22.0,11.0,102117,4.5,17.5,11.0,Flat
48.0,45.5,27.5,109543,18.5,27.5,18.0,Flat
20.0,20.0,17.0,30024,3.0,17.0,3.0,Gable
21.0,19.5,15.5,101309,3.5,15.5,4.0,Flat
33.0,28.0,24.0,103577,3.5,24.0,4.0,Flat
33.5,29.5,26.0,103581,3.5,26.0,3.5,Flat
32.0,29.0,26.0,510731,3.0,26.0,3.0,Flat
32.0,29.0,25.5,510730,3.0,25.5,3.5,Flat
19.5,16.5,12.0,101374,4.5,12.0,4.5,Flat
22.5,17.0,14.5,108724,2.5,14.5,2.5,Flat
44.0,29.0,20.5,101359,8.5,20.5,8.5,Flat
45.0,10.0,4.5,110646,5.5,4.5,5.5,Flat
19.0,8.5,4.0,106336,4.5,4.0,4.5,Flat
15.5,13.5,6.0,617257,7.5,6.0,7.5,Flat
18.5,16.0,8.0,617538,8.0,8.0,8.0,Flat
15.0,12.0,4.5,624190,7.5,4.5,7.5,Flat
15.0,12.0,4.5,624191,7.5,4.5,7.5,Flat
15.0,12.0,5.0,624195,7.0,5.0,7.0,Flat
15.0,12.0,5.0,624264,7.0,5.0,7.0,Flat
15.0,12.0,5.0,624209,7.0,5.0,7.0,Flat
15.0,12.0,5.0,624208,7.0,5.0,7.0,Flat
15.0,12.0,5.0,624205,7.0,5.0,7.0,Flat
15.0,12.0,4.5,624203,7.5,4.5,7.5,Flat
15.5,12.0,5.0,624229,7.0,5.0,7.0,Flat
16.5,12.0,6.5,624262,5.5,6.5,5.5,Flat
16.5,12.0,5.5,624258,6.5,5.5,6.5,Flat
16.5,12.0,5.5,624256,6.5,5.5,6.5,Flat
16.5,12.0,5.5,624254,6.5,5.5,6.5,Flat
16.5,12.0,5.5,624252,6.5,5.5,6.5,Flat
15.0,10.5,7.5,617530,3.0,7.5,3.0,Flat
14.0,10.5,7.0,617530,3.5,7.0,3.5,Flat
17.0,12.5,8.5,616879,4.0,8.5,4.0,Flat
17.0,12.5,9.0,616850,4.0,9.0,3.5,Flat
17.0,12.5,9.0,616849,4.0,9.0,3.5,Flat
15.5,13.0,8.5,616884,4.5,8.5,4.5,Flat
13.0,9.0,2.0,628737,7.0,2.0,7.0,Flat
8.5,5.5,2.5,109159,3.0,2.5,3.0,Flat
10.5,7.0,1.5,106301,5.5,1.5,5.5,Flat
7.0,5.0,2.0,109157,2.5,2.0,3.0,Flat
13.5,9.0,6.5,107109,2.5,6.5,2.5,Flat
8.5,6.5,1.0,607956,5.5,1.0,5.5,Flat
13.5,10.5,3.5,111391,7.0,3.5,7.0,Flat
32.5,14.5,10.0,100516,4.0,10.0,4.5,Flat
13.5,9.0,6.5,107109,2.5,6.5,2.5,Flat
18.5,18.5,12.5,557262,6.0,12.5,6.0,Flat
17.5,14.0,9.0,100049,5.0,9.0,5.0,Flat
19.5,14.0,9.0,100051,5.5,9.0,5.0,Flat
19.5,14.5,8.0,104583,6.5,8.0,6.5,Flat
19.0,13.5,7.0,102912,6.5,7.0,6.5,Flat
18.5,17.0,9.0,102911,8.0,9.0,8.0,Flat
30.5,29.0,23.0,633951,6.5,23.0,6.0,Flat
25.5,21.5,15.0,106681,6.5,15.0,6.5,Flat
21.0,18.0,9.5,104578,8.5,9.5,8.5,Flat
19.5,17.0,8.0,104581,8.5,8.0,9.0,Flat
16.5,11.0,8.0,100112,3.0,8.0,3.0,Flat
18.5,16.5,8.0,104582,8.5,8.0,8.5,Flat
19.5,16.0,12.5,107106,3.0,12.5,3.5,Flat
31.0,24.5,18.0,100477,6.0,18.0,6.5,Flat
30.0,24.0,20.5,100474,3.5,20.5,3.5,Flat
33.5,25.5,21.0,102348,4.5,21.0,4.5,Flat
28.0,25.5,17.0,100482,8.0,17.0,8.5,Flat
33.0,25.5,22.5,102347,3.0,22.5,3.0,Flat
32.5,29.5,22.5,107764,7.0,22.5,7.0,Flat
28.0,23.5,19.5,628211,4.0,19.5,4.0,Flat
28.0,23.5,19.5,628210,4.0,19.5,4.0,Flat
29.0,28.0,20.0,629482,8.0,20.0,8.0,Flat
33.0,31.0,24.5,562212,6.5,24.5,6.5,Flat
24.5,21.5,15.5,100041,6.5,15.5,6.0,Flat
26.0,20.0,16.0,100033,4.0,16.0,4.0,Flat
29.5,23.0,16.5,100483,7.0,16.5,6.5,Flat
25.0,22.0,11.5,601883,10.5,11.5,10.5,Flat
19.0,16.5,12.5,557297,4.0,12.5,4.0,Flat
19.0,15.5,11.5,106531,3.0,12.5,4.0,Flat
17.0,15.5,10.0,581546,5.0,10.0,5.5,Flat
17.0,15.5,10.0,581549,5.0,10.0,5.5,Flat
17.0,15.5,10.0,581550,5.0,10.0,5.5,Flat
20.0,15.5,10.0,581551,5.0,10.0,5.5,Flat
20.0,17.5,10.5,581553,7.0,10.5,7.0,Flat
31.0,29.0,23.0,633952,6.5,23.0,6.0,Flat
23.5,19.0,14.5,104595,5.0,14.5,4.5,Flat
24.0,22.5,15.0,104594,7.5,15.0,7.5,Flat
19.0,14.5,11.0,104705,3.5,11.0,3.5,Flat
24.0,14.0,10.5,110963,4.0,10.5,3.5,Flat
22.5,18.5,13.0,103442,5.5,13.0,5.5,Flat
19.0,14.5,11.5,103452,3.0,11.5,3.0,Flat
22.5,18.5,13.5,597961,5.0,13.5,5.0,Flat
31.5,27.5,20.0,573425,7.5,20.0,7.5,Flat
29.5,27.5,19.0,588817,8.5,19.0,8.5,Flat
27.5,24.5,19.0,588818,5.5,19.0,5.5,Flat
26.5,24.0,21.5,110263,3.0,21.5,2.5,Flat
30.5,29.5,22.5,633949,7.5,22.5,7.0,Flat
30.5,29.5,22.5,633950,7.5,22.5,7.0,Flat
34.5,28.5,23.0,102369,5.5,23.0,5.5,Flat
34.0,28.5,25.0,110788,3.5,25.0,3.5,Flat
34.5,33.0,25.5,562197,7.5,25.5,7.5,Flat
34.5,33.0,25.5,562198,7.5,25.5,7.5,Flat
32.5,31.0,24.5,104375,7.0,24.5,6.5,Flat
33.5,29.0,25.0,102373,4.0,25.0,4.0,Flat
36.5,31.0,26.5,576890,4.0,26.5,4.5,Flat
36.0,31.0,26.5,576888,4.0,26.5,4.5,Flat
37.0,34.0,26.0,681459,8.0,26.0,8.0,Flat
36.5,34.5,26.5,570834,8.0,26.5,8.0,Flat
28.0,28.0,25.0,103578,2.5,25.0,3.0,Flat
38.5,36.5,25.5,599873,10.5,25.5,11.0,Flat
38.5,36.5,25.5,599874,10.5,25.5,11.0,Flat
32.5,30.5,24.5,556326,6.0,24.5,6.0,Flat
37.0,35.5,25.0,599872,10.5,25.0,10.5,Flat
37.0,35.5,25.0,599871,10.5,25.0,10.5,Flat
32.5,30.5,23.5,556325,7.0,23.5,7.0,Flat
36.5,32.0,25.0,579417,7.0,25.0,7.0,Flat
23.0,19.0,12.0,563262,7.0,12.0,7.0,Flat
26.5,22.5,13.5,594943,9.0,13.5,9.0,Flat
26.5,22.5,13.5,594944,9.0,13.5,9.0,Flat
26.5,22.5,13.5,594946,9.0,13.5,9.0,Flat
26.5,22.5,11.0,594948,11.5,11.0,11.5,Flat
26.5,22.5,11.0,594949,11.5,11.0,11.5,Flat
26.5,22.5,11.0,594950,11.5,11.0,11.5,Flat
26.5,22.5,11.0,594951,11.5,11.0,11.5,Flat
26.5,22.5,11.0,594954,11.5,11.0,11.5,Flat
26.5,22.5,11.0,594955,11.5,11.0,11.5,Flat
27.0,21.5,3.5,100435,13.0,8.5,18.0,Flat
26.0,20.5,16.5,105094,4.0,16.5,4.0,Flat
32.5,25.0,15.5,100002,9.0,16.0,9.5,Flat
33.0,28.0,22.5,575338,5.0,22.5,5.5,Flat
30.0,24.5,22.0,527025,2.5,22.0,2.5,Flat
28.0,24.5,22.0,107932,2.5,22.0,2.5,Flat
43.5,27.0,23.5,107929,4.0,23.5,3.5,Flat
50.0,28.5,24.5,102343,4.0,24.5,4.0,Flat
37.5,35.5,27.5,631634,8.0,27.5,8.0,Flat
37.5,35.5,27.5,631630,8.0,27.5,8.0,Flat
37.5,33.0,27.5,107924,5.5,27.5,5.5,Flat
51.0,44.5,41.0,102765,3.5,41.0,3.5,Flat
71.5,49.5,43.5,108160,6.0,43.5,6.0,Flat
49.5,43.5,39.5,559024,3.5,39.5,4.0,Flat
52.0,42.5,36.5,592721,6.0,36.5,6.0,Flat
47.0,45.5,38.0,100563,7.5,38.0,7.5,Flat
52.0,44.5,41.0,106108,4.0,41.0,3.5,Flat
51.5,45.5,41.0,106229,4.0,41.0,4.5,Flat
50.0,47.0,43.0,108160,4.0,43.0,4.0,Flat
23.0,17.5,15.0,108718,2.0,15.5,2.5,Flat
47.0,43.5,39.0,106241,4.5,39.0,4.5,Flat
54.0,49.5,39.5,100560,10.5,39.5,10.0,Flat
53.0,45.0,39.5,557293,6.0,39.5,5.5,Flat
53.0,51.0,39.0,557294,12.0,39.0,12.0,Flat
53.0,44.0,40.5,111436,3.5,40.5,3.5,Flat
54.0,47.5,38.5,111347,9.0,38.5,9.0,Flat
