data_format,development_key,status,year_completed,clue_small_area,clue_block,street_address,property_id,property_id_2,property_id_3,property_id_4,property_id_5,floors_above,resi_dwellings,studio_dwe,one_bdrm_dwe,two_bdrm_dwe,three_bdrm_dwe,student_apartments,student_beds,student_accommodation_units,institutional_accom_beds,hotel_rooms,serviced_apartments,hotels_serviced_apartments,hostel_beds,childcare_places,office_flr,retail_flr,industrial_flr,storage_flr,education_flr,hospital_flr,recreation_flr,publicdispaly_flr,community_flr,car_spaces,bike_spaces,town_planning_application,longitude,latitude,geopoint
Pre May 16,X000268,COMPLETED,2012,Melbourne (CBD),97,Mackenzie Tower 27-39 MacKenzie Street MELBOURNE VIC 3000,106368,,,,,32,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9669523,-37.8078113,"-37.8078113, 144.9669523"
Pre May 16,X001077,COMPLETED,2014,Docklands,1108,Victoria Harbour Precinct 938 Collins Street DOCKLANDS VIC 3008,106983,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,2400,0,0,0,144.9367403,-37.81977616,"-37.81977616, 144.9367403"
Pre May 16,X000506,COMPLETED,2002,North Melbourne,361,21-27 O'Connell Street NORTH MELBOURNE VIC 3051,106991,,,,,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9576484,-37.8052506,"-37.8052506, 144.9576484"
Pre May 16,X000513,COMPLETED,2011,North Melbourne,364,188-196 Peel Street NORTH MELBOURNE VIC 3051,107522,,,,,5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9568411,-37.80322003,"-37.80322003, 144.9568411"
Pre May 16,X000952,COMPLETED,2011,Melbourne (Remainder),870,Royal Freemasons Homes Of Victoria 31-75 Moubray Street MELBOURNE VIC 3004,107775,,,,,4,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.983403,-37.84761543,"-37.84761543, 144.983403"
Pre May 16,X000481,COMPLETED,2012,North Melbourne,343,Bastow Institute of Educational Leadership 603-615 Queensberry Street NORTH MELBOURNE VIC 3051,107929,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,144.9470253,-37.80329831,"-37.80329831, 144.9470253"
Pre May 16,X000246,COMPLETED,2010,Melbourne (CBD),93,CityTempo Apartments 175-181 A'Beckett Street MELBOURNE VIC 3000,108083,,,,,29,187,0,0,0,0,0,0,0,0,0,110,110,0,0,0,84,0,0,0,0,0,0,0,0,0,0,144.9582124,-37.81022002,"-37.81022002, 144.9582124"
Pre May 16,X000256,COMPLETED,2003,Melbourne (CBD),94,350-370 Queen Street MELBOURNE VIC 3000,108089,,,,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3187,1578,0,0,0,0,0,0,0,0,0,0,144.95908,-37.81042552,"-37.81042552, 144.95908"
Pre May 16,X000360,COMPLETED,2013,Carlton,228,Carlton Baths 216-248 Rathdowne Street CARLTON VIC 3053,108218,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9716835,-37.79345491,"-37.79345491, 144.9716835"
Pre May 16,X000587,COMPLETED,2013,West Melbourne (Residential),427,141-149 Roden Street WEST MELBOURNE VIC 3003,108345,,,,,6,65,0,49,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,26,0,144.9473904,-37.80851237,"-37.80851237, 144.9473904"
Pre May 16,X000303,COMPLETED,2008,Melbourne (CBD),107,380-388 Russell Street MELBOURNE VIC 3000,108561,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9661017,-37.8074831,"-37.8074831, 144.9661017"
Pre May 16,X000269,COMPLETED,2004,Melbourne (CBD),97,336-376 Russell Street MELBOURNE VIC 3000,108562,,,,,27,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9664698,-37.80825207,"-37.80825207, 144.9664698"
Pre May 16,X000953,COMPLETED,2015,Melbourne (Remainder),871,Wesley College 567-581 St Kilda Road MELBOURNE VIC 3004,108651,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9832338,-37.8492294,"-37.8492294, 144.9832338"
Pre May 16,X001005,COMPLETED,2015,Docklands,1101,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,108973,,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29957,750,0,0,0,0,0,0,0,102,212,0,144.9522041,-37.81843099,"-37.81843099, 144.9522041"
Pre May 16,X001006,COMPLETED,2015,Docklands,1101,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,108973,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17813,0,0,0,0,0,0,0,0,85,177,0,144.9522041,-37.81843099,"-37.81843099, 144.9522041"
Pre May 16,X001007,COMPLETED,2006,Docklands,1101,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,108973,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477,1055,0,0,0,0,0,0,0,0,0,0,144.9522041,-37.81843099,"-37.81843099, 144.9522041"
Pre May 16,X000473,COMPLETED,2015,North Melbourne,339,5-13 Stawell Street NORTH MELBOURNE VIC 3051,109147,,,,,5,38,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9425181,-37.80369053,"-37.80369053, 144.9425181"
Pre May 16,X000475,COMPLETED,2015,North Melbourne,339,5-13 Stawell Street NORTH MELBOURNE VIC 3051,109147,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9425181,-37.80369053,"-37.80369053, 144.9425181"
Pre May 16,X000559,COMPLETED,2003,West Melbourne (Residential),402,49-53 Stawell Street WEST MELBOURNE VIC 3003,109151,,,,,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.942323,-37.80482411,"-37.80482411, 144.942323"
Pre May 16,X000708,COMPLETED,2015,Melbourne (Remainder),660,Olympic Park 2-100 Olympic Boulevard MELBOURNE VIC 3004,109256,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9824354,-37.82485516,"-37.82485516, 144.9824354"
Pre May 16,X000709,COMPLETED,2011,Melbourne (Remainder),660,Olympic Park 2-100 Olympic Boulevard MELBOURNE VIC 3004,109256,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4224,0,0,0,0,1959,58935,0,0,0,0,0,144.9824354,-37.82485516,"-37.82485516, 144.9824354"
Pre May 16,X000080,COMPLETED,2002,Melbourne (CBD),35,Capitol Arcade 109-117 Swanston Street MELBOURNE VIC 3000,109268,,,,,11,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,144.9657923,-37.81507096,"-37.81507096, 144.9657923"
Pre May 16,X000296,COMPLETED,2012,Melbourne (CBD),105,427-457 Swanston Street MELBOURNE VIC 3000,109318,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,144.9626891,-37.80826408,"-37.80826408, 144.9626891"
Pre May 16,X000426,COMPLETED,2014,Carlton,265,514-520 Swanston Street CARLTON VIC 3053,109377,,,,,17,110,0,60,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9635329,-37.8048373,"-37.8048373, 144.9635329"
Pre May 16,X000424,COMPLETED,2005,Carlton,265,462-468 Swanston Street CARLTON VIC 3053,109384,,,,,8,0,0,0,0,0,65,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9633297,-37.80600874,"-37.80600874, 144.9633297"
Pre May 16,X000628,COMPLETED,2010,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,973,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"-37.79958628, 144.9299594"
Pre May 16,X000634,COMPLETED,2011,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,470,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"-37.79958628, 144.9299594"
Pre May 16,X000637,COMPLETED,2011,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,487,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"-37.79958628, 144.9299594"
Pre May 16,X000638,COMPLETED,2014,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,1000,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"-37.79958628, 144.9299594"
Pre May 16,X000678,COMPLETED,2002,Kensington,566,2-26 Mawbey Street KENSINGTON VIC 3031,109494,,,,,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9231771,-37.78986498,"-37.78986498, 144.9231771"
Pre May 16,X000949,COMPLETED,2003,South Yarra,862,2-14 Hope Street SOUTH YARRA VIC 3141,109532,,,,,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9793101,-37.83713828,"-37.83713828, 144.9793101"
Pre May 16,X000682,COMPLETED,2012,East Melbourne,601,576-594 Victoria Parade EAST MELBOURNE VIC 3002,109604,,,,,3,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,59,0,0,144.9905606,-37.81058353,"-37.81058353, 144.9905606"
Pre May 16,X000681,COMPLETED,2012,East Melbourne,601,570-574 Victoria Parade EAST MELBOURNE VIC 3002,109605,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9904095,-37.81025506,"-37.81025506, 144.9904095"
Pre May 16,X000474,COMPLETED,2011,North Melbourne,339,700-708 Victoria Street NORTH MELBOURNE VIC 3051,109758,,,,,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9424289,-37.80417943,"-37.80417943, 144.9424289"
Pre May 16,X000494,COMPLETED,2011,North Melbourne,356,406-416 Victoria Street NORTH MELBOURNE VIC 3051,109814,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,0,0,0,0,0,0,0,0,0,0,144.9525726,-37.80518028,"-37.80518028, 144.9525726"
Pre May 16,X000499,COMPLETED,2009,North Melbourne,357,Ramsden Apartments 352-362 Victoria Street NORTH MELBOURNE VIC 3051,109824,,,,,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9543392,-37.80537856,"-37.80537856, 144.9543392"
Pre May 16,X000704,COMPLETED,2006,East Melbourne,656,95-111 Wellington Parade South EAST MELBOURNE VIC 3002,109984,,,,,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9806561,-37.81716733,"-37.81716733, 144.9806561"
Pre May 16,X000691,COMPLETED,2002,East Melbourne,618,1-9 Powlett Street EAST MELBOURNE VIC 3002,109996,,,,,18,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,144.9848349,-37.81608712,"-37.81608712, 144.9848349"
Pre May 16,X000673,COMPLETED,2003,Kensington,545,55 Westbourne Road KENSINGTON VIC 3031,110050,,,,,1,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9222381,-37.79342871,"-37.79342871, 144.9222381"
Pre May 16,X000157,COMPLETED,2010,Melbourne (CBD),62,William Cooper Justice Centre 223-229 William Street MELBOURNE VIC 3000,110101,,,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10730,0,0,0,0,0,0,0,0,0,0,0,144.957026,-37.81403791,"-37.81403791, 144.957026"
Pre May 16,X000541,COMPLETED,2003,North Melbourne,377,29-35 Wreckyn Street NORTH MELBOURNE VIC 3051,110258,,,,,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,144.9541318,-37.80003487,"-37.80003487, 144.9541318"
Pre May 16,X000538,COMPLETED,2010,North Melbourne,376,36-48 Wreckyn Street NORTH MELBOURNE VIC 3051,110259,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295,0,0,0,0,0,490,0,0,0,0,0,144.9547748,-37.80037791,"-37.80037791, 144.9547748"
Pre May 16,X000705,COMPLETED,2011,East Melbourne,658,Yarra Park Brunton Avenue EAST MELBOURNE VIC 3002,110264,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2273,0,0,0,0,0,700,0,0,0,0,0,144.9872722,-37.81975517,"-37.81975517, 144.9872722"
Pre May 16,X000892,COMPLETED,2002,Southbank,801,Riverside Apartments 1 Riverside Quay SOUTHBANK VIC 3006,110336,,,,,8,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,144.9638779,-37.82190773,"-37.82190773, 144.9638779"
Pre May 16,X000929,COMPLETED,2015,Southbank,811,141-155 City Road SOUTHBANK VIC 3006,110364,,,,,46,517,0,241,140,136,0,0,0,0,0,0,0,0,0,0,1385,0,0,0,0,0,0,0,464,0,0,144.9632528,-37.82376428,"-37.82376428, 144.9632528"
Pre May 16,X000922,COMPLETED,2002,Southbank,810,The Summit Concierge Apartments 157-165 City Road SOUTHBANK VIC 3006,110366,,,,,26,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,144.9626783,-37.82425014,"-37.82425014, 144.9626783"
Pre May 16,X000919,COMPLETED,2012,Southbank,809,207-229 City Road SOUTHBANK VIC 3006,110368,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,12,0,144.9611636,-37.8257706,"-37.8257706, 144.9611636"
Pre May 16,X000733,COMPLETED,2012,Southbank,734,241-243 City Road SOUTHBANK VIC 3006,110370,,,,,43,350,0,38,249,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9600013,-37.82652034,"-37.82652034, 144.9600013"
Pre May 16,X000727,COMPLETED,2011,Southbank,732,The Bank Apartments 269-283 City Road SOUTHBANK VIC 3006,110373,,,,,41,360,0,81,268,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9590348,-37.82729583,"-37.82729583, 144.9590348"
Pre May 16,X000728,COMPLETED,2006,Southbank,732,285-291 City Road SOUTHBANK VIC 3006,110375,,,,,15,3,0,0,0,0,0,0,0,0,0,57,57,0,0,163,0,0,0,0,0,0,0,0,0,0,0,144.9587797,-37.82742528,"-37.82742528, 144.9587797"
Pre May 16,X000722,COMPLETED,2006,Southbank,730,334-342 City Road SOUTHBANK VIC 3006,110401,,,,,6,0,0,0,0,0,0,0,0,0,121,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9573511,-37.82783763,"-37.82783763, 144.9573511"
Pre May 16,X000933,COMPLETED,2003,Southbank,812,Southpoint Apartments 20-22 Kavanagh Street SOUTHBANK VIC 3006,110417,,,,,31,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,144.9658274,-37.82280805,"-37.82280805, 144.9658274"
Pre May 16,X000762,COMPLETED,2004,Southbank,748,Eight Apartments 6-8 Dorcas Street SOUTHBANK VIC 3006,110433,,,,,20,180,0,0,0,0,0,0,0,0,0,45,45,0,0,0,1592,0,0,0,0,0,0,0,0,0,0,144.9701752,-37.82984525,"-37.82984525, 144.9701752"
Pre May 16,X000745,COMPLETED,2013,Southbank,740,151-169 Kings Way SOUTHBANK VIC 3006,110443,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,144.9638035,-37.82871319,"-37.82871319, 144.9638035"
Pre May 16,X000751,COMPLETED,2012,Southbank,747,Global Television Studios 49-61 Coventry Street SOUTHBANK VIC 3006,110457,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.968718,-37.83001576,"-37.83001576, 144.968718"
Pre May 16,X000731,COMPLETED,2013,Southbank,732,58 Clarke Street SOUTHBANK VIC 3006,110468,,,,,34,147,0,89,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9593382,-37.82786535,"-37.82786535, 144.9593382"
Pre May 16,X000915,COMPLETED,2009,Southbank,804,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,110484,,,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19999,0,0,0,0,0,437,0,0,0,0,0,144.9523045,-37.82538979,"-37.82538979, 144.9523045"
Pre May 16,X000720,COMPLETED,2009,Southbank,729,Vue Grande Apartments 61-67 Whiteman Street SOUTHBANK VIC 3006,110486,,,,,35,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,0,0,0,0,0,0,0,0,0,144.9568018,-37.82609804,"-37.82609804, 144.9568018"
Pre May 16,X000890,COMPLETED,2002,Port Melbourne,791,198-218 Lorimer Street PORT MELBOURNE VIC 3207,110496,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,144.9012716,-37.82978647,"-37.82978647, 144.9012716"
Pre May 16,X000838,COMPLETED,2004,Port Melbourne,781,49-89 Turner Street PORT MELBOURNE VIC 3207,110551,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10841,0,0,0,0,0,0,0,0,0,0,0,144.9253878,-37.82302894,"-37.82302894, 144.9253878"
Pre May 16,X000833,COMPLETED,2005,Port Melbourne,779,2-46 Douglas Street PORT MELBOURNE VIC 3207,110587,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0,0,0,0,0,0,0,0,0,0,0,144.9257011,-37.82601613,"-37.82601613, 144.9257011"
Pre May 16,X000847,COMPLETED,2008,Port Melbourne,786,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816,0,0,0,0,0,0,0,0,0,0,0,144.9208695,-37.82604925,"-37.82604925, 144.9208695"
Pre May 16,X000849,COMPLETED,2010,Port Melbourne,786,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855,0,0,0,0,0,0,0,0,0,0,0,144.9208695,-37.82604925,"-37.82604925, 144.9208695"
Pre May 16,X000851,COMPLETED,2010,Port Melbourne,786,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,144.9208695,-37.82604925,"-37.82604925, 144.9208695"
Pre May 16,X000852,COMPLETED,2009,Port Melbourne,786,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,144.9208695,-37.82604925,"-37.82604925, 144.9208695"
Pre May 16,X000854,COMPLETED,2010,Port Melbourne,786,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,144.9208695,-37.82604925,"-37.82604925, 144.9208695"
Pre May 16,X000844,COMPLETED,2010,Port Melbourne,784,Portside Business Park 247-267 Salmon Street PORT MELBOURNE VIC 3207,110597,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9188427,-37.82228361,"-37.82228361, 144.9188427"
Pre May 16,X000077,COMPLETED,2008,Melbourne (CBD),34,353-359 Little Collins Street MELBOURNE VIC 3000,110669,,,,,9,0,0,0,0,0,0,0,0,0,142,0,142,0,0,0,224,0,0,0,0,0,0,0,0,0,0,144.9629964,-37.81569795,"-37.81569795, 144.9629964"
Pre May 16,X001004,COMPLETED,2009,Docklands,1101,641-679 Collins Street DOCKLANDS VIC 3008,110845,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,100,0,0,0,0,0,0,0,0,0,0,144.9530654,-37.8196843,"-37.8196843, 144.9530654"
Pre May 16,X000454,COMPLETED,2010,North Melbourne,317,60-96 Macaulay Road NORTH MELBOURNE VIC 3051,110854,,,,,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9423879,-37.7981559,"-37.7981559, 144.9423879"
Pre May 16,X000913,COMPLETED,2011,Southbank,804,29-65 South Wharf Promenade SOUTH WHARF VIC 3006,110988,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,144.9504952,-37.82411112,"-37.82411112, 144.9504952"
Pre May 16,X000037,COMPLETED,2006,Melbourne (CBD),18,46-74 Flinders Street MELBOURNE VIC 3000,111071,,,,,40,56,0,0,0,0,0,0,0,0,0,0,0,0,0,45406,356,0,0,0,0,0,0,0,0,0,0,144.9727209,-37.81546172,"-37.81546172, 144.9727209"
Pre May 16,X000365,COMPLETED,2003,Carlton,240,131-137 Barry Street CARLTON VIC 3053,502486,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,0,144.9593768,-37.80082008,"-37.80082008, 144.9593768"
Pre May 16,X000576,COMPLETED,2013,West Melbourne (Residential),418,199-213 Hawke Street WEST MELBOURNE VIC 3003,516626,,,,,3,12,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9447184,-37.80952129,"-37.80952129, 144.9447184"
Pre May 16,X000285,COMPLETED,2011,Melbourne (CBD),103,Infinity 8 Apartments 243-263 Franklin Street MELBOURNE VIC 3000,554417,,,,,11,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,144.9566355,-37.80969653,"-37.80969653, 144.9566355"
Pre May 16,X000126,COMPLETED,2002,Melbourne (CBD),51,City Point On Bourke Apartments 654-670 Bourke Street MELBOURNE VIC 3000,558316,,,,,31,298,0,0,0,0,0,0,0,0,0,0,0,0,0,87,110,0,0,0,0,0,0,0,0,0,0,144.9540369,-37.81627029,"-37.81627029, 144.9540369"
Pre May 16,X000998,COMPLETED,2002,West Melbourne (Industrial),1014,72-96 Dynon Road WEST MELBOURNE VIC 3003,558529,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,0,0,0,0,0,0,0,0,0,0,0,144.9337362,-37.80319479,"-37.80319479, 144.9337362"
Pre May 16,X000893,COMPLETED,2006,Southbank,801,Eureka Tower 3-7 Riverside Quay SOUTHBANK VIC 3006,559161,,,,,92,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,0,0,0,0,0,0,0,0,0,0,144.964533,-37.82167274,"-37.82167274, 144.964533"
Pre May 16,X000187,COMPLETED,2002,Melbourne (CBD),73,458-468 Lonsdale Street MELBOURNE VIC 3000,559301,,,,,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11387,0,0,0,0,0,0,0,0,0,0,0,144.9583507,-37.81305655,"-37.81305655, 144.9583507"
Pre May 16,X000803,COMPLETED,2002,Docklands,773,50-56 Lorimer Street DOCKLANDS VIC 3008,560261,,,,,31,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0,0,0,144.9474817,-37.82482677,"-37.82482677, 144.9474817"
Pre May 16,X000247,COMPLETED,2002,Melbourne (CBD),93,Wills Tower & Wills Court 28 Wills Street MELBOURNE VIC 3000,565462,,,,,26,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9572399,-37.81067742,"-37.81067742, 144.9572399"
Pre May 16,X000123,COMPLETED,2007,Melbourne (CBD),51,NEO 200 Apartments 182-200 Spencer Street MELBOURNE VIC 3000,566659,,,,,43,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9532989,-37.81625419,"-37.81625419, 144.9532989"
Pre May 16,X000601,COMPLETED,2005,West Melbourne (Residential),438,37-47 Rosslyn Street WEST MELBOURNE VIC 3003,568042,,,,,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9530816,-37.80777973,"-37.80777973, 144.9530816"
Pre May 16,X000484,COMPLETED,2006,North Melbourne,345,520-528 Victoria Street NORTH MELBOURNE VIC 3051,570824,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1000,0,0,0,0,0,0,0,0,0,0,144.9487145,-37.80474818,"-37.80474818, 144.9487145"
Pre May 16,X001022,COMPLETED,2006,Docklands,1103,Victoria Point 744-770 Bourke Street DOCKLANDS VIC 3008,573403,,,,,43,448,0,0,0,0,0,0,0,0,0,105,105,0,0,10290,1026,0,0,0,0,0,0,0,0,0,0,144.9473582,-37.81813959,"-37.81813959, 144.9473582"
Pre May 16,X000897,COMPLETED,2005,Southbank,802,Freshwater Place Residential 1-9 Freshwater Place SOUTHBANK VIC 3006,575820,,,,,60,532,0,0,0,0,0,0,0,0,0,0,0,0,0,209,615,0,0,0,0,0,0,0,0,0,0,144.962176,-37.82171664,"-37.82171664, 144.962176"
Pre May 16,X000900,COMPLETED,2005,Southbank,802,Price Waterhouse Coopers 2-50 Southbank Boulevard SOUTHBANK VIC 3006,575821,,,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57558,391,0,0,0,0,0,0,0,0,0,0,144.9626238,-37.82221431,"-37.82221431, 144.9626238"
Pre May 16,X001032,COMPLETED,2005,Docklands,1104,Watergate Apartments 2-24 Waterview Walk DOCKLANDS VIC 3008,576023,,,,,15,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9478097,-37.8191795,"-37.8191795, 144.9478097"
Pre May 16,X000924,COMPLETED,2004,Southbank,810,171-193 City Road SOUTHBANK VIC 3006,576746,,,,,37,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9622032,-37.82474333,"-37.82474333, 144.9622032"
Pre May 16,X000927,COMPLETED,2002,Southbank,810,Victoria Tower 94-108 Kavanagh Street SOUTHBANK VIC 3006,576747,,,,,30,244,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,144.9625372,-37.82512551,"-37.82512551, 144.9625372"
Pre May 16,X000655,COMPLETED,2004,Kensington,520,50-54 Henry Street KENSINGTON VIC 3031,580219,,,,,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9265052,-37.79550649,"-37.79550649, 144.9265052"
